time,longitude,latitude,chla_fluorescence,raw_chla_fluorescence_frozen_test,raw_chla_fluorescence,chla_fluorescence_frozen_test
2018-03-16 23:17:02,14.1827,67.7297,0.21,-1,0.7,-1
2018-03-16 23:18:02,14.1865,67.7257,0.195,1,0.65,1
2018-03-16 23:19:02,14.1903,67.7217,0.21,1,0.7,1
2018-03-16 23:20:02,14.194,67.7177,0.21,-1,0.7,-1
2018-03-16 23:21:02,14.1978,67.7137,0.21,-1,0.7,-1
2018-03-16 23:22:02,14.2016,67.7097,0.225,1,0.75,1
2018-03-16 23:23:02,14.2054,67.7055,0.225,-1,0.75,-1
2018-03-16 23:24:02,14.2091,67.7015,0.21,1,0.7,1
2018-03-16 23:25:03,14.2129,67.6974,0.21,-1,0.7,-1
2018-03-16 23:26:03,14.2167,67.6934,0.225,1,0.75,1
2018-03-16 23:27:03,14.2203,67.6894,0.21,1,0.7,1
2018-03-16 23:28:03,14.224,67.6854,0.225,1,0.75,1
2018-03-16 23:29:03,14.2278,67.6815,0.21,1,0.7,1
2018-03-16 23:30:03,14.2315,67.6775,0.21,-1,0.7,-1
2018-03-16 23:31:03,14.2352,67.6735,0.225,1,0.75,1
2018-03-16 23:32:03,14.2388,67.6696,0.21,1,0.7,1
2018-03-16 23:33:04,14.2425,67.6657,0.21,-1,0.7,-1
2018-03-16 23:34:04,14.245999999999999,67.6618,0.21,-1,0.7,-1
2018-03-16 23:35:04,14.2497,67.6579,0.225,1,0.75,1
2018-03-16 23:36:04,14.2533,67.6541,0.24,1,0.8,1
2018-03-16 23:37:04,14.2569,67.6502,0.21,1,0.7,1
2018-03-16 23:38:04,14.2604,67.6463,0.21,-1,0.7,-1
2018-03-16 23:39:04,14.2639,67.6424,0.21,-1,0.7,-1
2018-03-16 23:40:05,14.2676,67.6386,0.21,-1,0.7,-1
2018-03-16 23:41:05,14.2711,67.6347,0.21,-1,0.7,-1
2018-03-16 23:42:05,14.2748,67.6309,0.21,-1,0.7,-1
2018-03-16 23:43:05,14.2783,67.627,0.21,-1,0.7,-1
2018-03-16 23:44:05,14.2819,67.6232,0.21,-1,0.7,-1
2018-03-16 23:45:05,14.2854,67.6193,0.195,1,0.65,1
2018-03-16 23:46:05,14.2889,67.6154,0.21,1,0.7,1
2018-03-16 23:47:06,14.2927,67.6116,0.195,1,0.65,1
2018-03-16 23:48:06,14.2963,67.6078,0.21,1,0.7,1
2018-03-16 23:49:06,14.2999,67.604,0.195,1,0.65,1
2018-03-16 23:50:06,14.3033,67.6002,0.21,1,0.7,1
2018-03-22 15:42:09,14.2993,67.6022,0.24,-1,0.8,-1
2018-03-22 15:43:09,14.296,67.6061,0.24,-1,0.8,-1
2018-03-22 15:44:09,14.2927,67.61,0.225,-1,0.75,-1
2018-03-22 15:45:10,14.2893,67.6138,0.225,-1,0.75,-1
2018-03-22 15:46:10,14.2859,67.6176,0.225,-1,0.75,-1
2018-03-22 15:47:10,14.2827,67.6215,0.24,-1,0.8,-1
2018-03-22 15:48:10,14.2794,67.6253,0.225,-1,0.75,-1
2018-03-22 15:49:10,14.2761,67.6291,0.21,-1,0.7,-1
2018-03-22 15:50:10,14.2728,67.633,0.21,-1,0.7,-1
2018-03-22 15:51:10,14.2694,67.6368,0.21,-1,0.7,-1
2018-03-22 15:52:11,14.2661,67.6407,0.21,-1,0.7,-1
2018-03-22 15:53:11,14.2628,67.6445,0.21,-1,0.7,-1
2018-03-22 15:54:11,14.2595,67.6483,0.21,-1,0.7,-1
2018-03-22 15:55:11,14.2563,67.6521,0.195,-1,0.65,-1
2018-03-22 15:56:11,14.253,67.656,0.225,-1,0.75,-1
2018-03-22 15:57:12,14.2498,67.6598,0.21,-1,0.7,-1
2018-03-22 15:58:12,14.2465,67.6636,0.21,-1,0.7,-1
2018-03-22 15:59:12,14.2433,67.6674,0.21,-1,0.7,-1
2018-03-22 16:00:12,14.2401,67.6712,0.21,-1,0.7,-1
2018-03-22 16:01:12,14.2368,67.675,0.21,-1,0.7,-1
2018-03-22 16:02:12,14.2331,67.6788,0.21,-1,0.7,-1
2018-03-22 16:03:13,14.2296,67.6825,0.195,-1,0.65,-1
2018-03-22 16:04:13,14.2259,67.6863,0.195,-1,0.65,-1
2018-03-22 16:05:13,14.2224,67.6901,0.21,-1,0.7,-1
2018-03-22 16:06:13,14.2189,67.6939,0.195,-1,0.65,-1
2018-03-22 16:07:13,14.2155,67.6976,0.21,-1,0.7,-1
2018-03-22 16:08:13,14.2119,67.7014,0.21,-1,0.7,-1
2018-03-22 16:09:14,14.2082,67.7053,0.21,-1,0.7,-1
2018-03-22 16:10:14,14.2046,67.709,0.21,-1,0.7,-1
2018-03-22 16:11:14,14.2011,67.7129,0.21,-1,0.7,-1
2018-03-22 16:12:14,14.1977,67.7167,0.21,-1,0.7,-1
2018-03-22 16:13:14,14.1941,67.7205,0.21,-1,0.7,-1
2018-03-22 16:14:15,14.1905,67.7244,0.225,-1,0.75,-1
2018-03-22 16:15:15,14.1868,67.7282,0.21,-1,0.7,-1
2018-03-22 16:16:15,14.1832,67.7321,0.21,-1,0.7,-1
2018-03-22 16:17:15,14.1795,67.736,0.21,-1,0.7,-1
2018-03-22 16:18:15,14.1759,67.7398,0.21,-1,0.7,-1
2018-03-22 16:19:15,14.1723,67.7436,0.195,-1,0.65,-1
2018-03-22 16:20:15,14.1688,67.7474,0.21,-1,0.7,-1
2018-03-22 16:21:16,14.1651,67.7513,0.21,-1,0.7,-1
2018-03-22 16:22:16,14.1616,67.7552,0.195,-1,0.65,-1
2018-03-22 16:23:16,14.1581,67.759,0.21,-1,0.7,-1
2018-03-22 16:24:16,14.1546,67.7628,0.195,-1,0.65,-1
2018-03-22 16:25:16,14.1511,67.7667,0.21,-1,0.7,-1
2018-03-22 16:26:17,14.1475,67.7705,0.21,-1,0.7,-1
2018-03-22 16:27:17,14.1438,67.7744,0.195,-1,0.65,-1
2018-03-22 16:28:17,14.1402,67.7782,0.195,-1,0.65,-1
2018-03-22 16:29:17,14.1364,67.782,0.195,-1,0.65,-1
2018-03-22 16:30:17,14.1328,67.7858,0.195,-1,0.65,-1
2018-03-22 16:31:17,14.1292,67.7896,0.21,-1,0.7,-1
2018-03-22 16:32:18,14.1257,67.7935,0.21,-1,0.7,-1
2018-03-22 16:33:18,14.1221,67.7974,0.195,-1,0.65,-1
2018-03-22 16:34:18,14.1186,67.8012,0.21,-1,0.7,-1
2018-03-22 16:35:18,14.115,67.805,0.195,-1,0.65,-1
2018-03-22 16:36:18,14.1113,67.8089,0.21,-1,0.7,-1
2018-03-22 16:37:18,14.1076,67.8127,0.195,-1,0.65,-1
2018-03-22 16:38:19,14.1041,67.8166,0.21,-1,0.7,-1
2018-03-22 16:39:19,14.1004,67.8205,0.195,-1,0.65,-1
2018-03-22 16:40:19,14.0968,67.8244,0.21,-1,0.7,-1
2018-03-22 16:41:19,14.0931,67.8282,0.21,-1,0.7,-1
2018-03-22 16:42:19,14.0895,67.8321,0.195,-1,0.65,-1
2018-03-22 16:43:20,14.0859,67.836,0.195,-1,0.65,-1
2018-03-22 16:44:20,14.0823,67.8399,0.21,-1,0.7,-1
2018-03-22 16:45:20,14.0786,67.8438,0.195,-1,0.65,-1
2018-03-22 16:46:20,14.0749,67.8477,0.195,-1,0.65,-1
2018-03-22 16:47:20,14.0712,67.8516,0.195,-1,0.65,-1
2018-03-22 16:48:20,14.0676,67.8555,0.195,-1,0.65,-1
2018-03-22 16:49:21,14.0641,67.8594,0.21,-1,0.7,-1
2018-03-22 16:50:21,14.0605,67.8632,0.195,-1,0.65,-1
2018-03-22 16:51:21,14.0568,67.8671,0.21,-1,0.7,-1
2018-03-22 16:52:21,14.052999999999999,67.87100000000001,0.21,-1,0.7,-1
2018-03-22 16:53:21,14.0493,67.8749,0.21,-1,0.7,-1
2018-03-22 16:54:21,14.0456,67.8788,0.195,-1,0.65,-1
2018-03-22 16:55:22,14.0419,67.8827,0.21,-1,0.7,-1
2018-03-22 16:56:22,14.0381,67.8866,0.21,-1,0.7,-1
2018-03-22 16:57:22,14.0342,67.8905,0.21,-1,0.7,-1
2018-03-22 16:58:22,14.0305,67.8944,0.21,-1,0.7,-1
2018-03-22 16:59:22,14.0269,67.8984,0.195,-1,0.65,-1
2018-03-22 17:00:22,14.0232,67.9023,0.21,-1,0.7,-1
2018-03-22 17:01:23,14.0196,67.9061,0.21,-1,0.7,-1
2018-03-22 17:02:23,14.015999999999998,67.91,0.225,-1,0.75,-1
2018-03-22 17:03:23,14.0124,67.9139,0.21,-1,0.7,-1
2018-03-22 17:04:23,14.0087,67.9177,0.225,-1,0.75,-1
2018-03-22 17:05:23,14.0051,67.9216,0.225,-1,0.75,-1
2018-03-22 17:06:23,14.0012,67.9255,0.21,-1,0.7,-1
2018-03-22 17:07:23,13.9974,67.9293,0.24,-1,0.8,-1
2018-03-22 17:08:24,13.9938,67.9331,0.225,-1,0.75,-1
2018-03-22 17:09:24,13.9902,67.937,0.225,-1,0.75,-1
2018-03-22 17:10:24,13.9866,67.9409,0.225,-1,0.75,-1
2018-03-22 17:11:24,13.9829,67.9447,0.225,-1,0.75,-1
2018-03-22 17:12:24,13.9791,67.9486,0.96,-1,3.2,-1
2018-03-22 17:13:24,13.9754,67.9524,0.225,-1,0.75,-1
2018-03-22 17:14:25,13.9717,67.9563,0.24,-1,0.8,-1
2018-03-22 17:15:25,13.968,67.9601,0.24,-1,0.8,-1
2018-03-22 17:16:25,13.9644,67.964,0.24,-1,0.8,-1
2018-03-22 17:17:25,13.9608,67.9678,0.225,-1,0.75,-1
2018-03-22 17:18:25,13.9572,67.9716,0.24,-1,0.8,-1
2018-03-22 17:19:25,13.9534,67.9755,0.225,-1,0.75,-1
2018-03-22 17:20:26,13.9497,67.9794,0.225,-1,0.75,-1
2018-03-22 17:21:26,13.9461,67.9832,0.24,-1,0.8,-1
2018-03-22 17:22:26,13.9424,67.987,0.225,-1,0.75,-1
2018-03-22 17:23:26,13.9388,67.9909,0.225,-1,0.75,-1
2018-03-22 17:24:26,13.9352,67.9947,0.24,-1,0.8,-1
2018-03-22 17:25:26,13.9314,67.9986,0.96,-1,3.2,-1
2018-03-27 21:14:57,13.9309,67.9968,0.27,1,0.9,1
2018-03-27 21:15:57,13.9342,67.993,0.27,-1,0.9,-1
2018-03-27 21:16:57,13.9375,67.9892,0.96,1,3.2,1
2018-03-27 21:17:57,13.940999999999999,67.9854,0.96,-1,3.2,-1
2018-03-27 21:18:57,13.945,67.9817,0.96,-1,3.2,-1
2018-03-27 21:19:57,13.9484,67.9779,0.27,1,0.9,1
2018-03-27 21:20:57,13.9519,67.97399999999999,0.96,1,3.2,1
2018-03-27 21:21:57,13.9556,67.9703,0.27,1,0.9,1
2018-03-27 21:22:58,13.9592,67.9665,0.27,-1,0.9,-1
2018-03-27 21:23:58,13.9627,67.9627,0.27,-1,0.9,-1
2018-03-27 21:24:58,13.9663,67.959,0.96,1,3.2,1
2018-03-27 21:25:58,13.9699,67.9552,0.24,1,0.8,1
2018-03-27 21:26:58,13.9733,67.9515,0.96,1,3.2,1
2018-03-27 21:27:58,13.9768,67.9478,0.24,1,0.8,1
2018-03-27 21:28:58,13.9803,67.9441,0.24,-1,0.8,-1
2018-03-27 21:29:58,13.9839,67.9403,0.225,1,0.75,1
2018-03-27 21:30:59,13.9874,67.9365,0.96,1,3.2,1
2018-03-27 21:31:59,13.991,67.9328,0.24,1,0.8,1
2018-03-27 21:32:59,13.9945,67.929,0.24,-1,0.8,-1
2018-03-27 21:33:59,13.9981,67.9253,0.225,1,0.75,1
2018-03-27 21:34:59,14.0016,67.9216,0.24,1,0.8,1
2018-03-27 21:35:59,14.0051,67.9178,0.24,-1,0.8,-1
2018-03-27 21:36:59,14.0087,67.914,0.24,-1,0.8,-1
2018-03-27 21:38:00,14.0124,67.9103,0.24,-1,0.8,-1
2018-03-27 21:39:00,14.0159,67.9065,0.96,1,3.2,1
2018-03-27 21:40:00,14.0193,67.9028,0.96,-1,3.2,-1
2018-03-27 21:41:00,14.0228,67.899,0.96,-1,3.2,-1
2018-03-27 21:42:00,14.0264,67.8953,0.24,1,0.8,1
2018-03-27 21:43:00,14.0299,67.8916,0.27,1,0.9,1
2018-03-27 21:44:01,14.0336,67.8878,0.27,-1,0.9,-1
2018-03-27 21:45:01,14.0371,67.8841,0.96,1,3.2,1
2018-03-27 21:46:01,14.0405,67.8804,0.96,-1,3.2,-1
2018-03-27 21:47:01,14.0439,67.8767,0.96,-1,3.2,-1
2018-03-27 21:48:01,14.0474,67.873,0.315,1,1.05,1
2018-03-27 21:49:01,14.050999999999998,67.8693,0.27,1,0.9,1
2018-03-27 21:50:01,14.0546,67.8656,0.24,1,0.8,1
2018-03-27 21:51:02,14.058,67.8619,0.27,1,0.9,1
2018-03-27 21:52:02,14.0614,67.8582,0.27,-1,0.9,-1
2018-03-27 21:53:02,14.065,67.8544,0.96,1,3.2,1
2018-03-27 21:54:02,14.0684,67.8507,0.27,1,0.9,1
2018-03-27 21:55:02,14.072000000000001,67.847,0.96,1,3.2,1
2018-03-27 21:56:02,14.0756,67.8431,0.27,1,0.9,1
2018-03-27 21:57:03,14.0791,67.8394,0.27,-1,0.9,-1
2018-03-27 21:58:03,14.0826,67.8356,0.96,1,3.2,1
2018-03-27 21:59:03,14.0863,67.8318,0.96,-1,3.2,-1
2018-03-27 22:00:03,14.0898,67.828,0.24,1,0.8,1
2018-03-27 22:01:03,14.0934,67.8242,0.96,1,3.2,1
2018-03-27 22:02:03,14.0969,67.8204,0.96,-1,3.2,-1
2018-03-27 22:03:03,14.1005,67.8167,0.96,-1,3.2,-1
2018-03-27 22:04:04,14.1042,67.8128,0.24,1,0.8,1
2018-03-27 22:05:04,14.1078,67.8089,0.96,1,3.2,1
2018-03-27 22:06:04,14.1114,67.8051,0.24,1,0.8,1
2018-03-27 22:07:04,14.1149,67.8012,0.96,1,3.2,1
2018-03-27 22:08:04,14.1186,67.7974,0.24,1,0.8,1
2018-03-27 22:09:04,14.1222,67.7936,0.24,-1,0.8,-1
2018-03-27 22:10:04,14.1259,67.7897,0.96,1,3.2,1
2018-03-27 22:11:05,14.1295,67.7858,0.96,-1,3.2,-1
2018-03-27 22:12:05,14.1331,67.782,0.27,1,0.9,1
2018-03-27 22:13:05,14.1367,67.7782,0.27,-1,0.9,-1
2018-03-27 22:14:05,14.1402,67.7743,0.96,1,3.2,1
2018-03-27 22:15:05,14.1439,67.7705,0.96,-1,3.2,-1
2018-03-27 22:16:05,14.1475,67.7666,0.96,-1,3.2,-1
2018-03-27 22:17:05,14.1511,67.7628,0.27,1,0.9,1
2018-03-27 22:18:06,14.1546,67.7589,0.27,-1,0.9,-1
2018-03-27 22:19:06,14.1582,67.7551,0.96,1,3.2,1
2018-03-27 22:20:06,14.1619,67.7512,0.27,1,0.9,1
2018-03-27 22:21:06,14.1655,67.7474,0.27,-1,0.9,-1
2018-03-27 22:22:06,14.1692,67.7436,0.27,-1,0.9,-1
2018-03-27 22:23:06,14.173,67.7397,0.27,-1,0.9,-1
2018-03-27 22:24:06,14.1765,67.7359,0.24,1,0.8,1
2018-03-27 22:25:07,14.1799,67.732,0.96,1,3.2,1
2018-03-27 22:26:07,14.1834,67.7282,0.96,-1,3.2,-1
2018-03-27 22:27:07,14.187000000000001,67.7243,0.96,-1,3.2,-1
2018-03-27 22:28:07,14.1906,67.7205,0.225,1,0.75,1
2018-03-27 22:29:07,14.1942,67.7166,0.225,-1,0.75,-1
2018-03-27 22:30:07,14.1979,67.7127,0.24,1,0.8,1
2018-03-27 22:31:08,14.2016,67.7088,0.225,1,0.75,1
2018-03-27 22:32:08,14.2052,67.705,0.225,-1,0.75,-1
2018-03-27 22:33:08,14.2088,67.7011,0.225,-1,0.75,-1
2018-03-27 22:34:08,14.2125,67.6973,0.225,-1,0.75,-1
2018-03-27 22:35:08,14.2161,67.6934,0.24,1,0.8,1
2018-03-27 22:36:08,14.2197,67.6895,0.225,1,0.75,1
2018-03-27 22:37:08,14.2233,67.6856,0.225,-1,0.75,-1
2018-03-27 22:38:09,14.2269,67.6818,0.96,1,3.2,1
2018-03-27 22:39:09,14.2305,67.6779,0.96,-1,3.2,-1
2018-03-27 22:40:09,14.2342,67.6741,0.27,1,0.9,1
2018-03-27 22:41:09,14.2378,67.6702,0.96,1,3.2,1
2018-03-27 22:42:09,14.2415,67.6663,0.27,1,0.9,1
2018-03-27 22:43:09,14.2451,67.6625,0.375,1,1.25,1
2018-03-27 22:44:09,14.2486,67.6586,0.27,1,0.9,1
2018-03-27 22:45:09,14.2522,67.6547,0.96,1,3.2,1
2018-03-27 22:46:10,14.2558,67.6508,0.96,-1,3.2,-1
2018-03-27 22:47:10,14.2596,67.6469,0.96,-1,3.2,-1
2018-03-27 22:48:10,14.2632,67.6431,0.27,1,0.9,1
2018-03-27 22:49:10,14.2667,67.6392,0.27,-1,0.9,-1
2018-03-27 22:50:10,14.2702,67.6353,0.27,-1,0.9,-1
2018-03-27 22:51:10,14.2739,67.6314,0.96,1,3.2,1
2018-03-27 22:52:11,14.2775,67.6276,0.27,1,0.9,1
2018-03-27 22:53:11,14.2811,67.6238,0.96,1,3.2,1
2018-03-27 22:54:11,14.2847,67.62,0.27,1,0.9,1
2018-03-27 22:55:11,14.2883,67.6162,0.3,1,1.0,1
2018-03-27 22:56:11,14.2918,67.6124,0.96,1,3.2,1
2018-03-27 22:57:11,14.2953,67.6086,0.3,1,1.0,1
2018-03-27 22:58:11,14.2989,67.6047,0.315,1,1.05,1
2018-03-27 22:59:12,14.3024,67.6009,0.315,-1,1.05,-1
2018-04-02 15:40:51,14.2989,67.6022,0.36,1,1.2,1
2018-04-02 15:41:51,14.2959,67.6061,0.39,1,1.3,1
2018-04-02 15:42:51,14.2928,67.6098,0.42,1,1.4,1
2018-04-02 15:43:51,14.2895,67.6136,0.405,1,1.35,1
2018-04-02 15:44:52,14.2863,67.6174,0.42,1,1.4,1
2018-04-02 15:45:52,14.2829,67.6213,0.39,1,1.3,1
2018-04-02 15:46:52,14.2797,67.6251,0.39,-1,1.3,-1
2018-04-02 15:47:52,14.2764,67.6288,0.39,-1,1.3,-1
2018-04-02 15:48:52,14.2732,67.6326,0.375,1,1.25,1
2018-04-02 15:49:52,14.2699,67.6364,0.39,1,1.3,1
2018-04-02 15:50:52,14.2667,67.6401,0.375,1,1.25,1
2018-04-02 15:51:52,14.2634,67.6438,0.36,1,1.2,1
2018-04-02 15:52:53,14.2601,67.6476,0.345,1,1.15,1
2018-04-02 15:53:53,14.2569,67.6514,0.315,1,1.05,1
2018-04-02 15:54:53,14.2537,67.6552,0.3,1,1.0,1
2018-04-02 15:55:53,14.2504,67.6589,0.3,-1,1.0,-1
2018-04-02 15:56:53,14.2472,67.6627,0.315,1,1.05,1
2018-04-02 15:57:53,14.244000000000002,67.6664,0.96,1,3.2,1
2018-04-02 15:58:53,14.2408,67.6702,0.27,1,0.9,1
2018-04-02 15:59:54,14.2375,67.67399999999999,0.96,1,3.2,1
2018-04-02 16:00:54,14.234000000000002,67.6777,0.96,-1,3.2,-1
2018-04-02 16:01:54,14.2305,67.6814,0.27,1,0.9,1
2018-04-02 16:02:54,14.2271,67.6851,0.27,-1,0.9,-1
2018-04-02 16:03:54,14.2236,67.6888,0.27,-1,0.9,-1
2018-04-02 16:04:54,14.2201,67.6926,0.96,1,3.2,1
2018-04-02 16:05:55,14.2165,67.6963,0.27,1,0.9,1
2018-04-02 16:06:55,14.2131,67.7001,0.96,1,3.2,1
2018-04-02 16:07:55,14.2096,67.7038,0.96,-1,3.2,-1
2018-04-02 16:08:55,14.2062,67.7075,0.27,1,0.9,1
2018-04-02 16:09:55,14.2028,67.7112,0.24,1,0.8,1
2018-04-02 16:10:55,14.1993,67.7149,0.96,1,3.2,1
2018-04-02 16:11:56,14.1958,67.7186,0.27,1,0.9,1
2018-04-02 16:12:56,14.1923,67.7224,0.27,-1,0.9,-1
2018-04-02 16:13:56,14.1888,67.7261,0.96,1,3.2,1
2018-04-02 16:14:56,14.1853,67.7298,0.315,1,1.05,1
2018-04-02 16:15:56,14.1818,67.7335,0.3,1,1.0,1
2018-04-02 16:16:56,14.1783,67.7373,0.96,1,3.2,1
2018-04-02 16:17:56,14.1748,67.741,0.3,1,1.0,1
2018-04-02 16:18:57,14.1714,67.7447,0.96,1,3.2,1
2018-04-02 16:19:57,14.1677,67.7485,0.3,1,1.0,1
2018-04-02 16:20:57,14.1642,67.7523,0.375,1,1.25,1
2018-04-02 16:21:57,14.1608,67.756,0.96,1,3.2,1
2018-04-02 16:22:57,14.1574,67.7597,0.27,1,0.9,1
2018-04-02 16:23:57,14.154000000000002,67.7635,0.27,-1,0.9,-1
2018-04-02 16:24:57,14.1505,67.7672,0.27,-1,0.9,-1
2018-04-02 16:25:58,14.1468,67.771,0.96,1,3.2,1
2018-04-02 16:26:58,14.1434,67.7747,0.96,-1,3.2,-1
2018-04-02 16:27:58,14.1399,67.7785,0.96,-1,3.2,-1
2018-04-02 16:28:58,14.1364,67.7822,0.96,-1,3.2,-1
2018-04-02 16:29:58,14.133,67.7858,0.96,-1,3.2,-1
2018-04-02 16:30:58,14.1294,67.7895,0.27,1,0.9,1
2018-04-02 16:31:59,14.1259,67.7933,0.96,1,3.2,1
2018-04-02 16:32:59,14.1224,67.797,0.96,-1,3.2,-1
2018-04-02 16:33:59,14.119000000000002,67.8007,0.96,-1,3.2,-1
2018-04-02 16:34:59,14.1156,67.8044,0.96,-1,3.2,-1
2018-04-02 16:35:59,14.1122,67.8081,0.96,-1,3.2,-1
2018-04-02 16:36:59,14.1087,67.8118,0.96,-1,3.2,-1
2018-04-02 16:37:59,14.1052,67.8155,0.27,1,0.9,1
2018-04-02 16:39:00,14.1017,67.8192,0.27,-1,0.9,-1
2018-04-02 16:40:00,14.0982,67.82300000000001,0.3,1,1.0,1
2018-04-02 16:41:00,14.0947,67.8267,0.3,-1,1.0,-1
2018-04-02 16:42:00,14.0912,67.8304,0.96,1,3.2,1
2018-04-02 16:43:00,14.0878,67.8341,0.27,1,0.9,1
2018-04-02 16:44:00,14.0843,67.8378,0.96,1,3.2,1
2018-04-02 16:45:00,14.0808,67.8415,0.96,-1,3.2,-1
2018-04-02 16:46:01,14.0772,67.8453,0.96,-1,3.2,-1
2018-04-02 16:47:01,14.0737,67.84899999999999,0.96,-1,3.2,-1
2018-04-02 16:48:01,14.0701,67.8527,0.27,1,0.9,1
2018-04-02 16:49:01,14.0667,67.8564,0.96,1,3.2,1
2018-04-02 16:50:01,14.0633,67.8601,0.96,-1,3.2,-1
2018-04-02 16:51:01,14.0599,67.8639,0.27,1,0.9,1
2018-04-02 16:52:02,14.0564,67.8676,0.3,1,1.0,1
2018-04-02 16:53:02,14.0528,67.8713,0.315,1,1.05,1
2018-04-02 16:54:02,14.049000000000001,67.8749,0.3,1,1.0,1
2018-04-02 16:55:02,14.0454,67.8787,0.3,-1,1.0,-1
2018-04-02 16:56:02,14.0421,67.8824,0.96,1,3.2,1
2018-04-02 16:57:02,14.0387,67.8861,0.96,-1,3.2,-1
2018-04-02 16:58:03,14.035,67.8899,0.3,1,1.0,1
2018-04-02 16:59:03,14.0315,67.8936,0.96,1,3.2,1
2018-04-02 17:00:03,14.0279,67.8973,0.96,-1,3.2,-1
2018-04-02 17:01:03,14.0243,67.90100000000001,0.96,-1,3.2,-1
2018-04-02 17:02:03,14.0209,67.9047,0.3,1,1.0,1
2018-04-02 17:03:03,14.0173,67.9084,0.96,1,3.2,1
2018-04-02 17:04:04,14.0138,67.9122,0.3,1,1.0,1
2018-04-02 17:05:04,14.0101,67.916,0.315,1,1.05,1
2018-04-02 17:06:04,14.0066,67.9197,0.3,1,1.0,1
2018-04-02 17:07:04,14.0031,67.9235,0.3,-1,1.0,-1
2018-04-02 17:08:04,13.9995,67.9272,0.96,1,3.2,1
2018-04-02 17:09:04,13.995999999999999,67.931,0.3,1,1.0,1
2018-04-02 17:10:04,13.9925,67.9347,0.96,1,3.2,1
2018-04-02 17:11:05,13.989,67.9385,0.3,1,1.0,1
2018-04-02 17:12:05,13.9853,67.9423,0.3,-1,1.0,-1
2018-04-02 17:13:05,13.9815,67.9461,0.3,-1,1.0,-1
2018-04-02 17:14:05,13.9779,67.9498,0.315,1,1.05,1
2018-04-02 17:15:05,13.9743,67.9536,0.315,-1,1.05,-1
2018-04-02 17:16:05,13.9707,67.9573,0.3,1,1.0,1
2018-04-02 17:17:05,13.9671,67.9611,0.315,1,1.05,1
2018-04-02 17:18:05,13.9635,67.9649,0.315,-1,1.05,-1
2018-04-02 17:19:06,13.96,67.9687,0.33,1,1.1,1
2018-04-02 17:20:06,13.9564,67.9725,0.3,1,1.0,1
2018-04-02 17:21:06,13.9528,67.9763,0.315,1,1.05,1
2018-04-02 17:22:06,13.9492,67.9801,0.315,-1,1.05,-1
2018-04-02 17:23:06,13.9456,67.9838,0.33,1,1.1,1
2018-04-02 17:24:06,13.9419,67.9876,0.3,1,1.0,1
2018-04-02 17:25:07,13.9382,67.9914,0.33,1,1.1,1
2018-04-02 17:26:07,13.9346,67.9952,0.315,1,1.05,1
2018-04-02 17:27:07,13.931,67.999,0.315,-1,1.05,-1
2018-04-07 21:01:34,13.9305,67.9991,0.48,1,1.6,1
2018-04-07 21:02:34,13.9341,67.9954,0.51,1,1.7,1
2018-04-07 21:03:34,13.9375,67.9916,0.495,1,1.65,1
2018-04-07 21:04:34,13.9409,67.9879,0.48,1,1.6,1
2018-04-07 21:05:34,13.9444,67.9842,0.48,-1,1.6,-1
2018-04-07 21:06:34,13.948,67.9804,0.495,1,1.65,1
2018-04-07 21:07:34,13.9516,67.9766,0.54,1,1.8,1
2018-04-07 21:08:35,13.9551,67.9729,0.51,1,1.7,1
2018-04-07 21:09:35,13.9586,67.9692,0.51,-1,1.7,-1
2018-04-07 21:10:35,13.962,67.9655,0.48,1,1.6,1
2018-04-07 21:11:35,13.9656,67.9618,0.465,1,1.55,1
2018-04-07 21:12:35,13.9692,67.958,0.495,1,1.65,1
2018-04-07 21:13:36,13.9727,67.9542,0.96,1,3.2,1
2018-04-07 21:14:36,13.9763,67.9505,0.48,1,1.6,1
2018-04-07 21:15:36,13.9798,67.9467,0.495,1,1.65,1
2018-04-07 21:16:36,13.9834,67.9429,0.465,1,1.55,1
2018-04-07 21:17:36,13.987,67.9391,0.48,1,1.6,1
2018-04-07 21:18:36,13.9906,67.9352,0.48,-1,1.6,-1
2018-04-07 21:19:37,13.9942,67.9315,0.54,1,1.8,1
2018-04-07 21:20:37,13.9978,67.9276,0.51,1,1.7,1
2018-04-07 21:21:37,14.0014,67.9238,0.495,1,1.65,1
2018-04-07 21:22:37,14.005,67.92,0.51,1,1.7,1
2018-04-07 21:23:37,14.0085,67.9161,0.96,1,3.2,1
2018-04-07 21:24:37,14.0121,67.9123,0.555,1,1.85,1
2018-04-07 21:25:37,14.0157,67.9084,0.51,1,1.7,1
2018-04-07 21:26:38,14.0193,67.9046,0.51,-1,1.7,-1
2018-04-07 21:27:38,14.023,67.9007,0.54,1,1.8,1
2018-04-07 21:28:38,14.0266,67.8969,0.48,1,1.6,1
2018-04-07 21:29:38,14.0301,67.8931,0.48,-1,1.6,-1
2018-04-07 21:30:38,14.0337,67.8893,0.51,1,1.7,1
2018-04-07 21:31:38,14.0374,67.8854,0.57,1,1.9,1
2018-04-07 21:32:38,14.0409,67.8816,0.96,1,3.2,1
2018-04-07 21:33:39,14.0444,67.8778,0.51,1,1.7,1
2018-04-07 21:34:39,14.0481,67.8739,0.495,1,1.65,1
2018-04-07 21:35:39,14.0517,67.8701,0.48,1,1.6,1
2018-04-07 21:36:39,14.0552,67.8663,0.51,1,1.7,1
